dataset,model,class_pair,target_idx,selector,selector_label,poison_rho,train_set_size,candidate_count,requested_m,candidate_fraction,budget_valid,invalid_reason,overlap,overlap_at_m,jaccard_at_m,spearman_exact_top_m,spearman_selected_union,random_expected_overlap_at_m
CIFAR10,VGG13BN,dog-bird,630,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1909,0.9545,0.912960306073649,0.9525619616404905,0.9529396880272676,0.4
CIFAR10,VGG13BN,dog-bird,409,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,2,0.04,0.02040816326530612,0.025978391356542615,-0.730989677970532,0.01
CIFAR10,VGG13BN,dog-bird,409,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,39,0.78,0.639344262295082,0.7987995198079231,0.6053939714436805,0.01
CIFAR10,VGG13BN,dog-bird,409,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,50,1.0,1.0,0.9991356542617047,0.9991356542617047,0.01
CIFAR10,VGG13BN,dog-bird,409,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.6182472989195678,-0.9250004745978208,0.01
CIFAR10,VGG13BN,dog-bird,409,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,29,0.58,0.4084507042253521,0.6182472989195678,0.2914822266934943,0.01
CIFAR10,VGG13BN,dog-bird,409,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,6,0.06,0.030927835051546393,0.010897089708970896,-0.7203486007075558,0.02
CIFAR10,VGG13BN,dog-bird,409,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,76,0.76,0.6129032258064516,0.7668646864686467,0.6329315499606608,0.02
CIFAR10,VGG13BN,dog-bird,409,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,99,0.99,0.9801980198019802,0.9993759375937593,0.9993709959231217,0.02
CIFAR10,VGG13BN,dog-bird,409,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.5429582958295829,-0.9003032724920617,0.02
CIFAR10,VGG13BN,dog-bird,409,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,5000,100,0.02,True,,71,0.71,0.5503875968992248,0.5429582958295829,0.3854483452593918,0.02
CIFAR10,VGG13BN,dog-bird,409,beta0,GRAFT (\beta=0),0.005,50000,5000,250,0.05,True,,31,0.124,0.06609808102345416,0.052621513944223104,-0.6287042691615574,0.05
CIFAR10,VGG13BN,dog-bird,409,beta1,GRAFT+ (\beta=1),0.005,50000,5000,250,0.05,True,,189,0.756,0.6077170418006431,0.7968837901406421,0.6564567990872316,0.05
CIFAR10,VGG13BN,dog-bird,409,A,Backbone alignment A,0.005,50000,5000,250,0.05,True,,249,0.996,0.9920318725099602,0.9997281236499783,0.9997290836653385,0.05
CIFAR10,VGG13BN,dog-bird,409,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,5000,250,0.05,True,,0,0.0,0.0,-0.7053121489943839,-0.9076196034563917,0.05
CIFAR10,VGG13BN,dog-bird,409,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,5000,250,0.05,True,,199,0.796,0.6611295681063123,0.7053121489943839,0.6418697058370554,0.05
CIFAR10,VGG13BN,dog-bird,409,beta0,GRAFT (\beta=0),0.01,50000,5000,500,0.1,True,,103,0.206,0.11482720178372352,0.09892148368593474,-0.5534836731729584,0.1
CIFAR10,VGG13BN,dog-bird,409,beta1,GRAFT+ (\beta=1),0.01,50000,5000,500,0.1,True,,362,0.724,0.567398119122257,0.7918877755511021,0.6077942270962462,0.1
CIFAR10,VGG13BN,dog-bird,409,A,Backbone alignment A,0.01,50000,5000,500,0.1,True,,498,0.996,0.9920318725099602,0.9998457033791107,0.999845358505867,0.1
CIFAR10,VGG13BN,dog-bird,409,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,5000,500,0.1,True,,0,0.0,0.0,-0.7791270205080819,-0.9639459216676749,0.1
CIFAR10,VGG13BN,dog-bird,409,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,5000,500,0.1,True,,424,0.848,0.7361111111111112,0.7791270205080819,0.7483250445834276,0.1
CIFAR10,VGG13BN,dog-bird,409,beta0,GRAFT (\beta=0),0.02,50000,5000,1000,0.2,True,,350,0.35,0.21212121212121213,0.08050869250869251,-0.4120514397717953,0.2
CIFAR10,VGG13BN,dog-bird,409,beta1,GRAFT+ (\beta=1),0.02,50000,5000,1000,0.2,True,,735,0.735,0.5810276679841897,0.7557631317631318,0.5616353651200293,0.2
CIFAR10,VGG13BN,dog-bird,409,A,Backbone alignment A,0.02,50000,5000,1000,0.2,True,,999,0.999,0.998001998001998,0.999901839901251,0.9999020859374282,0.2
CIFAR10,VGG13BN,dog-bird,409,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,5000,1000,0.2,True,,0,0.0,0.0,-0.8658993138993138,-0.9816844322994677,0.2
CIFAR10,VGG13BN,dog-bird,409,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,5000,1000,0.2,True,,910,0.91,0.8348623853211009,0.8658993138993138,0.8586537953456153,0.2
CIFAR10,VGG13BN,dog-bird,409,beta0,GRAFT (\beta=0),0.04,50000,5000,2000,0.4,True,,1084,0.542,0.3717421124828532,0.17090136072534015,-0.16065814986818572,0.4
CIFAR10,VGG13BN,dog-bird,409,beta1,GRAFT+ (\beta=1),0.04,50000,5000,2000,0.4,True,,1487,0.7435,0.5917230401910067,0.7518701494675373,0.5765931337002892,0.4
CIFAR10,VGG13BN,dog-bird,409,A,Backbone alignment A,0.04,50000,5000,2000,0.4,True,,1998,0.999,0.998001998001998,0.9999609883651447,0.9999610513280517,0.4
CIFAR10,VGG13BN,dog-bird,409,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,0,0.0,0.0,-0.9426209791552447,-0.9919722751838098,0.4
CIFAR10,VGG13BN,dog-bird,409,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1904,0.952,0.9083969465648855,0.9426209791552447,0.9447253099772619,0.4
CIFAR10,VGG13BN,dog-bird,2270,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,4,0.08,0.041666666666666664,0.135078031212485,-0.6945333695062399,0.01
CIFAR10,VGG13BN,dog-bird,2270,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,39,0.78,0.639344262295082,0.7569267707082833,0.6915388683236382,0.01
CIFAR10,VGG13BN,dog-bird,2270,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,50,1.0,1.0,0.9995198079231692,0.9995198079231692,0.01
CIFAR10,VGG13BN,dog-bird,2270,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.5819447779111645,-0.9440024002400238,0.01
CIFAR10,VGG13BN,dog-bird,2270,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,39,0.78,0.639344262295082,0.5819447779111645,0.5896351136964568,0.01
CIFAR10,VGG13BN,dog-bird,2270,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,13,0.13,0.06951871657754011,0.15326732673267324,-0.6591101780451372,0.02
CIFAR10,VGG13BN,dog-bird,2270,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,74,0.74,0.5873015873015873,0.7988238823882388,0.6470641169853769,0.02
CIFAR10,VGG13BN,dog-bird,2270,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,100,1.0,1.0,0.9996279627962795,0.9996279627962795,0.02
CIFAR10,VGG13BN,dog-bird,2270,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.7686768676867686,-0.9670411760294008,0.02
CIFAR10,VGG13BN,dog-bird,2270,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,5000,100,0.02,True,,76,0.76,0.6129032258064516,0.7686768676867686,0.6537781274586938,0.02
CIFAR10,VGG13BN,dog-bird,2270,beta0,GRAFT (\beta=0),0.005,50000,5000,250,0.05,True,,54,0.216,0.1210762331838565,0.1701043536696587,-0.523213117259789,0.05
CIFAR10,VGG13BN,dog-bird,2270,beta1,GRAFT+ (\beta=1),0.005,50000,5000,250,0.05,True,,176,0.704,0.5432098765432098,0.7905185042960687,0.5813736956771013,0.05
CIFAR10,VGG13BN,dog-bird,2270,A,Backbone alignment A,0.005,50000,5000,250,0.05,True,,249,0.996,0.9920318725099602,0.9997672922766763,0.9997677859988617,0.05
CIFAR10,VGG13BN,dog-bird,2270,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,5000,250,0.05,True,,0,0.0,0.0,-0.8141095377526041,-0.9570124571822582,0.05
CIFAR10,VGG13BN,dog-bird,2270,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,5000,250,0.05,True,,214,0.856,0.7482517482517482,0.8141095377526041,0.7862127602820798,0.05
CIFAR10,VGG13BN,dog-bird,2270,beta0,GRAFT (\beta=0),0.01,50000,5000,500,0.1,True,,146,0.292,0.17096018735362997,0.07363066252265008,-0.44457896803199937,0.1
CIFAR10,VGG13BN,dog-bird,2270,beta1,GRAFT+ (\beta=1),0.01,50000,5000,500,0.1,True,,346,0.692,0.5290519877675841,0.7202617930471721,0.46833850500853325,0.1
CIFAR10,VGG13BN,dog-bird,2270,A,Backbone alignment A,0.01,50000,5000,500,0.1,True,,499,0.998,0.9960079840319361,0.9998229752919011,0.9998235560751008,0.1
CIFAR10,VGG13BN,dog-bird,2270,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,5000,500,0.1,True,,0,0.0,0.0,-0.8445066420265681,-0.968204846447552,0.1
CIFAR10,VGG13BN,dog-bird,2270,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,5000,500,0.1,True,,441,0.882,0.7889087656529516,0.8445066420265681,0.8234209651313926,0.1
CIFAR10,VGG13BN,dog-bird,2270,beta0,GRAFT (\beta=0),0.02,50000,5000,1000,0.2,True,,423,0.423,0.2682308180088776,0.16921390921390922,-0.27997188197329137,0.2
CIFAR10,VGG13BN,dog-bird,2270,beta1,GRAFT+ (\beta=1),0.02,50000,5000,1000,0.2,True,,696,0.696,0.5337423312883436,0.7127029247029247,0.48727984105071137,0.2
CIFAR10,VGG13BN,dog-bird,2270,A,Backbone alignment A,0.02,50000,5000,1000,0.2,True,,996,0.996,0.9920318725099602,0.9998636318636319,0.9998625281318436,0.2
CIFAR10,VGG13BN,dog-bird,2270,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,5000,1000,0.2,True,,0,0.0,0.0,-0.9084008964008966,-0.9844202577747453,0.2
CIFAR10,VGG13BN,dog-bird,2270,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,5000,1000,0.2,True,,918,0.918,0.8484288354898336,0.9084008964008966,0.90368810484479,0.2
CIFAR10,VGG13BN,dog-bird,2270,beta0,GRAFT (\beta=0),0.04,50000,5000,2000,0.4,True,,1243,0.6215,0.4508523757707653,0.22978675694668924,-0.007573628908297759,0.4
CIFAR10,VGG13BN,dog-bird,2270,beta1,GRAFT+ (\beta=1),0.04,50000,5000,2000,0.4,True,,1499,0.7495,0.599360255897641,0.6899376494844124,0.5260338155385328,0.4
CIFAR10,VGG13BN,dog-bird,2270,A,Backbone alignment A,0.04,50000,5000,2000,0.4,True,,1995,0.9975,0.9950124688279302,0.999918999229689,0.9999184394640518,0.4
CIFAR10,VGG13BN,dog-bird,2270,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,0,0.0,0.0,-0.9574528883632221,-0.9933700348634215,0.4
CIFAR10,VGG13BN,dog-bird,2270,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1936,0.968,0.937984496124031,0.9574528883632221,0.9590139981319883,0.4
CIFAR10,VGG13BN,dog-bird,9870,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,3,0.06,0.030927835051546393,0.13190876350540215,-0.7011624237323795,0.01
CIFAR10,VGG13BN,dog-bird,9870,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,41,0.82,0.6949152542372882,0.8684273709483793,0.7916423144360025,0.01
CIFAR10,VGG13BN,dog-bird,9870,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,50,1.0,1.0,0.9996158463385355,0.9996158463385355,0.01
CIFAR10,VGG13BN,dog-bird,9870,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.5706122448979591,-0.9384397494426258,0.01
CIFAR10,VGG13BN,dog-bird,9870,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,37,0.74,0.5873015873015873,0.5706122448979591,0.47921466973886334,0.01
CIFAR10,VGG13BN,dog-bird,9870,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,12,0.12,0.06382978723404255,0.12074407440744071,-0.6444762302083954,0.02
CIFAR10,VGG13BN,dog-bird,9870,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,84,0.84,0.7241379310344828,0.8609420942094209,0.8542190443239919,0.02
CIFAR10,VGG13BN,dog-bird,9870,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,100,1.0,1.0,0.9995559555955594,0.9995559555955594,0.02
CIFAR10,VGG13BN,dog-bird,9870,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.6911011101110112,-0.9354473094723442,0.02
CIFAR10,VGG13BN,dog-bird,9870,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,5000,100,0.02,True,,73,0.73,0.5748031496062992,0.6911011101110112,0.587657011623547,0.02
CIFAR10,VGG13BN,dog-bird,9870,beta0,GRAFT (\beta=0),0.005,50000,5000,250,0.05,True,,36,0.144,0.07758620689655173,0.1461669466711467,-0.6032003401908047,0.05
CIFAR10,VGG13BN,dog-bird,9870,beta1,GRAFT+ (\beta=1),0.005,50000,5000,250,0.05,True,,190,0.76,0.6129032258064516,0.848285316565065,0.6939571389585136,0.05
CIFAR10,VGG13BN,dog-bird,9870,A,Backbone alignment A,0.005,50000,5000,250,0.05,True,,250,1.0,1.0,0.9996136898190371,0.9996136898190371,0.05
CIFAR10,VGG13BN,dog-bird,9870,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,5000,250,0.05,True,,0,0.0,0.0,-0.7481403542456678,-0.9216764952936584,0.05
CIFAR10,VGG13BN,dog-bird,9870,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,5000,250,0.05,True,,200,0.8,0.6666666666666666,0.7481403542456678,0.6959352881698686,0.05
CIFAR10,VGG13BN,dog-bird,9870,beta0,GRAFT (\beta=0),0.01,50000,5000,500,0.1,True,,117,0.234,0.13250283125707815,0.1089007236028944,-0.5287131317375804,0.1
CIFAR10,VGG13BN,dog-bird,9870,beta1,GRAFT+ (\beta=1),0.01,50000,5000,500,0.1,True,,376,0.752,0.6025641025641025,0.7815795423181693,0.6173429312260774,0.1
CIFAR10,VGG13BN,dog-bird,9870,A,Backbone alignment A,0.01,50000,5000,500,0.1,True,,498,0.996,0.9920318725099602,0.9997570230280921,0.999756880147177,0.1
CIFAR10,VGG13BN,dog-bird,9870,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,5000,500,0.1,True,,0,0.0,0.0,-0.7805795063180252,-0.9645786638201765,0.1
CIFAR10,VGG13BN,dog-bird,9870,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,5000,500,0.1,True,,422,0.844,0.7301038062283737,0.7805795063180252,0.7360727971926085,0.1
CIFAR10,VGG13BN,dog-bird,9870,beta0,GRAFT (\beta=0),0.02,50000,5000,1000,0.2,True,,357,0.357,0.2172854534388314,0.16407861207861207,-0.3774422731645939,0.2
CIFAR10,VGG13BN,dog-bird,9870,beta1,GRAFT+ (\beta=1),0.02,50000,5000,1000,0.2,True,,734,0.734,0.5797788309636651,0.782911586911587,0.5894494877533222,0.2
CIFAR10,VGG13BN,dog-bird,9870,A,Backbone alignment A,0.02,50000,5000,1000,0.2,True,,996,0.996,0.9920318725099602,0.9998554808550473,0.9998549365872026,0.2
CIFAR10,VGG13BN,dog-bird,9870,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,5000,1000,0.2,True,,0,0.0,0.0,-0.8604334404334404,-0.9810147208628537,0.2
CIFAR10,VGG13BN,dog-bird,9870,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,5000,1000,0.2,True,,891,0.891,0.8034265103697025,0.8604334404334404,0.8429494847899563,0.2
CIFAR10,VGG13BN,dog-bird,9870,beta0,GRAFT (\beta=0),0.04,50000,5000,2000,0.4,True,,1076,0.538,0.3679890560875513,0.21595151698787926,-0.14831283329785472,0.4
CIFAR10,VGG13BN,dog-bird,9870,beta1,GRAFT+ (\beta=1),0.04,50000,5000,2000,0.4,True,,1484,0.742,0.589825119236884,0.7756066534016633,0.5769105097835233,0.4
CIFAR10,VGG13BN,dog-bird,9870,A,Backbone alignment A,0.04,50000,5000,2000,0.4,True,,1998,0.999,0.998001998001998,0.9999364041090772,0.9999363926220779,0.4
CIFAR10,VGG13BN,dog-bird,9870,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,0,0.0,0.0,-0.9394219268554816,-0.991420403195177,0.4
CIFAR10,VGG13BN,dog-bird,9870,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1907,0.9535,0.9111323459149546,0.9394219268554816,0.9401698330706093,0.4
CIFAR10,VGG13BN,dog-bird,1656,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,4,0.08,0.041666666666666664,-0.008115246098439374,-0.7168475311991319,0.01
CIFAR10,VGG13BN,dog-bird,1656,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,42,0.84,0.7241379310344828,0.8689075630252101,0.7993786336091545,0.01
CIFAR10,VGG13BN,dog-bird,1656,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,50,1.0,1.0,0.9990396158463385,0.9990396158463385,0.01
CIFAR10,VGG13BN,dog-bird,1656,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.688547418967587,-0.9569396939693968,0.01
CIFAR10,VGG13BN,dog-bird,1656,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,40,0.8,0.6666666666666666,0.688547418967587,0.5286468463462073,0.01
CIFAR10,VGG13BN,dog-bird,1656,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,11,0.11,0.0582010582010582,0.12496849684968495,-0.6612541993281075,0.02
CIFAR10,VGG13BN,dog-bird,1656,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,76,0.76,0.6129032258064516,0.8472127212721271,0.7517230527143981,0.02
CIFAR10,VGG13BN,dog-bird,1656,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,100,1.0,1.0,0.9996279627962795,0.9996279627962795,0.02
CIFAR10,VGG13BN,dog-bird,1656,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.7605280528052806,-0.9678601965049127,0.02
CIFAR10,VGG13BN,dog-bird,1656,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,5000,100,0.02,True,,79,0.79,0.6528925619834711,0.7605280528052806,0.6758230592060694,0.02
CIFAR10,VGG13BN,dog-bird,1656,beta0,GRAFT (\beta=0),0.005,50000,5000,250,0.05,True,,36,0.144,0.07758620689655173,0.13510219363509818,-0.5929973788971186,0.05
CIFAR10,VGG13BN,dog-bird,1656,beta1,GRAFT+ (\beta=1),0.005,50000,5000,250,0.05,True,,189,0.756,0.6077170418006431,0.828933710939375,0.6779323881180536,0.05
CIFAR10,VGG13BN,dog-bird,1656,A,Backbone alignment A,0.005,50000,5000,250,0.05,True,,249,0.996,0.9920318725099602,0.999695867133874,0.9996964522860938,0.05
CIFAR10,VGG13BN,dog-bird,1656,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,5000,250,0.05,True,,0,0.0,0.0,-0.8193404694475112,-0.9622973553221003,0.05
CIFAR10,VGG13BN,dog-bird,1656,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,5000,250,0.05,True,,205,0.82,0.6949152542372882,0.8193404694475112,0.7676956444510926,0.05
CIFAR10,VGG13BN,dog-bird,1656,beta0,GRAFT (\beta=0),0.01,50000,5000,500,0.1,True,,119,0.238,0.13507377979568672,0.18851038604154416,-0.523143519093738,0.1
CIFAR10,VGG13BN,dog-bird,1656,beta1,GRAFT+ (\beta=1),0.01,50000,5000,500,0.1,True,,346,0.692,0.5290519877675841,0.8152857571430284,0.5537060764654335,0.1
CIFAR10,VGG13BN,dog-bird,1656,A,Backbone alignment A,0.01,50000,5000,500,0.1,True,,498,0.996,0.9920318725099602,0.9997679670718681,0.9997687373385945,0.1
CIFAR10,VGG13BN,dog-bird,1656,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,5000,500,0.1,True,,0,0.0,0.0,-0.8639038076152304,-0.9726232398056179,0.1
CIFAR10,VGG13BN,dog-bird,1656,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,5000,500,0.1,True,,431,0.862,0.7574692442882249,0.8639038076152304,0.8232196341493603,0.1
CIFAR10,VGG13BN,dog-bird,1656,beta0,GRAFT (\beta=0),0.02,50000,5000,1000,0.2,True,,393,0.393,0.2445550715619166,0.16920619320619323,-0.34131513969518246,0.2
CIFAR10,VGG13BN,dog-bird,1656,beta1,GRAFT+ (\beta=1),0.02,50000,5000,1000,0.2,True,,714,0.714,0.5552099533437014,0.7534060534060535,0.52173518509577,0.2
CIFAR10,VGG13BN,dog-bird,1656,A,Backbone alignment A,0.02,50000,5000,1000,0.2,True,,999,0.999,0.998001998001998,0.99983463983464,0.9998350751045362,0.2
CIFAR10,VGG13BN,dog-bird,1656,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,5000,1000,0.2,True,,0,0.0,0.0,-0.9034973554973555,-0.9849711308114298,0.2
CIFAR10,VGG13BN,dog-bird,1656,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,5000,1000,0.2,True,,906,0.906,0.8281535648994516,0.9034973554973555,0.889132825487186,0.2
CIFAR10,VGG13BN,dog-bird,1656,beta0,GRAFT (\beta=0),0.04,50000,5000,2000,0.4,True,,1177,0.5885,0.4169323414806943,0.242038304009576,-0.06856694091181721,0.4
CIFAR10,VGG13BN,dog-bird,1656,beta1,GRAFT+ (\beta=1),0.04,50000,5000,2000,0.4,True,,1491,0.7455,0.5942606616181746,0.7339169509792377,0.540035166182771,0.4
CIFAR10,VGG13BN,dog-bird,1656,A,Backbone alignment A,0.04,50000,5000,2000,0.4,True,,1995,0.9975,0.9950124688279302,0.99989813197438,0.9998968852694933,0.4
CIFAR10,VGG13BN,dog-bird,1656,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,0,0.0,0.0,-0.9573513848378461,-0.9935673220015875,0.4
CIFAR10,VGG13BN,dog-bird,1656,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1924,0.962,0.9267822736030829,0.9573513848378461,0.9584562771221478,0.4
CIFAR10,VGG13BN,dog-bird,5022,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,2,0.04,0.02040816326530612,0.16667466986794718,-0.702503681885125,0.01
CIFAR10,VGG13BN,dog-bird,5022,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,45,0.9,0.8181818181818182,0.889939975990396,0.8750360750360752,0.01
CIFAR10,VGG13BN,dog-bird,5022,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,50,1.0,1.0,0.9988475390156061,0.9988475390156061,0.01
CIFAR10,VGG13BN,dog-bird,5022,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.7060264105642257,-0.9590279027902788,0.01
CIFAR10,VGG13BN,dog-bird,5022,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,32,0.64,0.47058823529411764,0.7060264105642257,0.4646715272741153,0.01
CIFAR10,VGG13BN,dog-bird,5022,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,5,0.05,0.02564102564102564,-0.07727572757275727,-0.706837786661056,0.02
CIFAR10,VGG13BN,dog-bird,5022,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,81,0.81,0.680672268907563,0.8802520252025202,0.7878649764990743,0.02
CIFAR10,VGG13BN,dog-bird,5022,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,99,0.99,0.9801980198019802,0.9993639363936392,0.9993244030285381,0.02
CIFAR10,VGG13BN,dog-bird,5022,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.6722112211221121,-0.9455297203381107,0.02
CIFAR10,VGG13BN,dog-bird,5022,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,5000,100,0.02,True,,71,0.71,0.5503875968992248,0.6722112211221121,0.4869689177101969,0.02
CIFAR10,VGG13BN,dog-bird,5022,beta0,GRAFT (\beta=0),0.005,50000,5000,250,0.05,True,,39,0.156,0.08459869848156182,-0.004643786300580809,-0.6380278308883421,0.05
