dataset,model,class_pair,target_idx,model_id,margin_group,candidate_count,residual_norm_median,abs_head_interaction_median,abs_backbone_interaction_median
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,27,16,1.7004347085958216e-07,8.149630502884975e-06,0.00018310546875
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,28,17,4.9201037910506784e-08,1.586428674516492e-14,0.0001220703125
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,29,17,8.54053094911933e-09,5.473058390058339e-16,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,30,16,9.106186638074831e-10,1.0926082465680643e-16,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,1,17,0.0007421313202939928,0.04572674632072449,0.56536865234375
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,2,17,0.0005251040565781295,0.030330840498209,0.3935546875
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,3,16,0.000384061859222129,0.021775645203888416,0.2684326171875
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,4,17,0.00029547917074523866,0.01922352984547615,0.199951171875
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,5,17,0.00022059420007281005,0.014907145872712135,0.22802734375
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,6,16,0.00020399107597768307,0.013122310861945152,0.2677001953125
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,7,17,0.0001637791865505278,0.009833864867687225,0.175048828125
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,8,17,0.00016097119078040123,0.01097393874078989,0.270263671875
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,9,16,0.00011392047963454388,0.007032989989966154,0.14111328125
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,10,17,9.798372047953308e-05,0.005743346642702818,0.093017578125
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,11,17,6.742328696418554e-05,0.005360131151974201,0.08642578125
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,12,16,5.553958908421919e-05,0.0032196560641750693,0.066650390625
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,13,17,4.312246892368421e-05,0.0028159436769783497,0.06005859375
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,14,17,3.9819682569941506e-05,0.0027810733299702406,0.052490234375
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,15,16,2.6250114387948997e-05,0.0016405006754212081,0.0401611328125
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,16,17,2.1585648937616497e-05,0.0013974973699077964,0.02099609375
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,17,17,1.642664210521616e-05,0.0009926806669682264,0.01904296875
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,18,16,1.550872320876806e-05,0.0009075503330677748,0.0140380859375
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,19,17,1.2469869034248404e-05,0.0009648406412452459,0.0137939453125
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,20,17,7.835840733605437e-06,0.00045167680946178734,0.0078125
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,21,16,4.967756694895797e-06,0.0003506297216517851,0.00592041015625
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,22,17,3.6373608054418582e-06,0.00022594441543333232,0.0032958984375
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,23,17,2.496665047146962e-06,0.0001555036724312231,0.002197265625
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,24,16,1.7199078001794987e-06,0.00011224778791074641,0.00189208984375
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,25,17,1.1331899258948397e-06,7.77267778175883e-05,0.00146484375
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,26,17,7.098835794749903e-07,5.074538057669997e-05,0.000732421875
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,27,16,4.71927791068083e-07,3.199590355507098e-05,0.0003662109375
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,28,17,1.419356578935549e-07,9.663257515057921e-06,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,29,17,1.7952080710870177e-08,1.0956197530980188e-14,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8354,3,30,16,3.1841986825043023e-09,1.0520720422742215e-15,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,1,17,0.0005547389737330377,0.023702124133706093,0.389892578125
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,2,17,0.000405395490815863,0.019295278936624527,0.3626708984375
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,3,16,0.00029921317764092237,0.015259708743542433,0.27947998046875
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,4,17,0.00023827982658986002,0.01057233102619648,0.16217041015625
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,5,17,0.00021297710190992802,0.010871977545320988,0.161865234375
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,6,16,0.00015363827697001398,0.008060455787926912,0.12872314453125
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,7,17,0.00014779697812628,0.005909606348723173,0.1072998046875
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,8,17,0.00013167386350687593,0.006443264428526163,0.0908203125
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,9,16,0.00012235475514899008,0.006204990204423666,0.1025390625
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,10,17,7.37974769435823e-05,0.003603796474635601,0.0594482421875
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,11,17,6.699231016682461e-05,0.0032066241838037968,0.060546875
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,12,16,5.903765486436896e-05,0.0030801453394815326,0.0604248046875
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,13,17,4.346827699919231e-05,0.0024143774062395096,0.0408935546875
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,14,17,3.738845043699257e-05,0.0018072430975735188,0.0299072265625
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,15,16,3.274314076406881e-05,0.001472011092118919,0.03497314453125
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,16,17,2.0919762391713448e-05,0.0010253002401441336,0.0185546875
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,17,17,2.0166931790299714e-05,0.0009599627810530365,0.0194091796875
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,18,16,1.258338124898728e-05,0.0006788858445361257,0.011474609375
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,19,17,8.377365702472162e-06,0.0004095805634278804,0.0068359375
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,20,17,6.401156042556977e-06,0.0002921898849308491,0.005615234375
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,21,16,5.105081527290167e-06,0.00022005304344929755,0.00360107421875
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,22,17,3.4113359106413554e-06,0.0001681581634329632,0.002685546875
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,23,17,2.7204100661037955e-06,0.00016271551430691034,0.002685546875
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,24,16,1.8580350911179266e-06,7.851371628930792e-05,0.001953125
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,25,17,1.0093132232213975e-06,3.896707494277507e-05,0.0006103515625
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,26,17,4.946380158799002e-07,1.7348143956041895e-05,0.0003662109375
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,27,16,1.6191997076475673e-07,7.304984364964184e-06,0.00018310546875
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,28,17,3.824505867555672e-08,1.3089759175665891e-14,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,29,17,1.6708364469764092e-08,5.536781208075872e-15,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8354,4,30,16,3.1330473770907474e-09,3.8773511525249895e-16,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,1,17,0.0005639555165544152,0.06836064904928207,0.698486328125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,2,17,0.000320279854349792,0.039775121957063675,0.4259033203125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,3,16,0.00023031828459352255,0.028547877445816994,0.46295166015625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,4,17,0.00019215680367778987,0.022971849888563156,0.20458984375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,5,17,0.0001305716868955642,0.01353320199996233,0.1552734375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,6,16,0.00010451237903907895,0.014337779488414526,0.150146484375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,7,17,9.46148720686324e-05,0.013555635698139668,0.143798828125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,8,17,6.975349970161915e-05,0.009338190779089928,0.11767578125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,9,16,6.787474558223039e-05,0.007817559409886599,0.088623046875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,10,17,3.871732405968942e-05,0.004485717974603176,0.05419921875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,11,17,2.9919474400230683e-05,0.0038448874838650227,0.04052734375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,12,16,2.340379433007911e-05,0.0027146333595737815,0.03106689453125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,13,17,1.590103238413576e-05,0.0023211112711578608,0.038818359375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,14,17,9.890118235489354e-06,0.0013119957875460386,0.01806640625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,15,16,8.313546004501404e-06,0.000922480394365266,0.01226806640625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,16,17,5.979951311019249e-06,0.0006516234716400504,0.008056640625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,17,17,4.473811713978648e-06,0.0005864232080057263,0.0078125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,18,16,2.5993630288212444e-06,0.0003318812669022009,0.0040283203125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,19,17,1.851689489740238e-06,0.0002358655328862369,0.0025634765625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,20,17,1.3331698482943466e-06,0.0001891281717689708,0.0020751953125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,21,16,6.521820523630595e-07,7.793652912368998e-05,0.000732421875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,22,17,4.812325187231181e-07,6.964150816202164e-05,0.000732421875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,23,17,2.9499270226551744e-07,3.846355321002193e-05,0.0003662109375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,24,16,1.5017148768947663e-07,1.779432568582706e-05,0.000244140625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,25,17,4.473405468274905e-08,2.165655432762037e-09,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,26,17,1.797967286165658e-08,3.1233143241854444e-12,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,27,16,6.661155405041086e-09,2.2500839733097244e-11,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,28,17,2.213975003328983e-09,1.767097058957834e-11,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,29,17,2.514252694929553e-10,1.9376882910704385e-12,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,0,30,16,1.6232842327268404e-11,6.888419634096818e-15,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,1,17,0.0007117270724847913,0.07913869619369507,0.5787353515625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,2,17,0.0003544154460541904,0.03677522763609886,0.5601806640625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,3,16,0.00024466534523526207,0.027092833071947098,0.209716796875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,4,17,0.00015667680418118834,0.017551477998495102,0.178955078125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,5,17,0.00013736978871747851,0.01894465833902359,0.306396484375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,6,16,0.00012019761925330386,0.013417047914117575,0.154052734375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,7,17,0.00010154957271879539,0.011495117098093033,0.162353515625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,8,17,7.997417560545728e-05,0.009292246773838997,0.1092529296875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,9,16,6.091836257837713e-05,0.00789731228724122,0.12432861328125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,10,17,4.263461596565321e-05,0.006122761406004429,0.099609375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,11,17,3.271958485129289e-05,0.003761542961001396,0.05206298828125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,12,16,2.960515848826617e-05,0.0041304221376776695,0.0535888671875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,13,17,2.2962554794503376e-05,0.003133030142635107,0.04052734375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,14,17,1.8212876966572367e-05,0.002652523573487997,0.027587890625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,15,16,1.2334112852840917e-05,0.001446507463697344,0.01751708984375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,16,17,1.18001071314211e-05,0.0012696939520537853,0.0136260986328125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,17,17,7.725830982963089e-06,0.0011233234545215964,0.014892578125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,18,16,4.459026285985601e-06,0.0005821548693347722,0.00616455078125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,19,17,3.7622498894052114e-06,0.00042016495717689395,0.005615234375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,20,17,2.860808535842807e-06,0.0003107085358351469,0.00341796875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,21,16,1.5288719055206457e-06,0.00019705303566297516,0.001708984375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,22,17,8.295077691400365e-07,9.329821477876976e-05,0.00079345703125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,23,17,5.77642424559599e-07,7.422938506351784e-05,0.00079345703125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,24,16,2.8120427941757953e-07,3.2682219170965254e-05,0.000244140625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,25,17,1.5789404983479471e-07,2.2900996555108577e-05,0.0001220703125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,26,17,4.2865497817956566e-08,8.555316828237625e-13,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,27,16,9.480638052394852e-09,5.886007386514663e-14,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,28,17,2.2798214427410812e-09,1.1167946450431343e-14,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,29,17,1.9967885678262576e-10,4.461123480445795e-16,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,1,30,16,7.706664950299369e-12,9.889295774831781e-18,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,1,17,0.0007292706286534667,0.07388443499803543,0.47216796875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,2,17,0.00035371611011214554,0.036977607756853104,0.43463134765625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,3,16,0.00021319773804862052,0.027464634738862514,0.30438232421875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,4,17,0.00016340579895768315,0.018804866820573807,0.17138671875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,5,17,0.0001498438068665564,0.018271954730153084,0.1854248046875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,6,16,9.385345401824452e-05,0.010543400887399912,0.081024169921875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,7,17,6.59149736748077e-05,0.0072585116140544415,0.06005859375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,8,17,5.65237678529229e-05,0.006545429117977619,0.041748046875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,9,16,3.713159094331786e-05,0.004034282406792045,0.030059814453125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,10,17,3.0966846679802984e-05,0.004036467522382736,0.02874755859375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,11,17,3.691208621603437e-05,0.0040003350004553795,0.0469970703125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,12,16,2.1268010641506407e-05,0.0026573921786621213,0.0186767578125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,13,17,1.5881791114225052e-05,0.0017134151421487331,0.0230712890625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,14,17,1.156513735622866e-05,0.001546359620988369,0.0125732421875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,15,16,8.85888857737882e-06,0.0012566147488541901,0.010650634765625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,16,17,6.185393431223929e-06,0.0007582813850603998,0.0081787109375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,17,17,5.323437562765321e-06,0.0006157125462777913,0.003662109375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,18,16,2.9123762033123057e-06,0.0004031349380966276,0.00445556640625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,19,17,1.7217324739249307e-06,0.0002533265214879066,0.00244140625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,20,17,9.10673804810358e-07,0.00010048120020655915,0.0009765625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,21,16,7.10048055907464e-07,9.118704474531114e-05,0.0009613037109375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,22,17,3.0628407898802834e-07,3.3039101253962144e-05,0.000244140625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,23,17,1.4526014524562925e-07,1.8310283849132247e-05,0.0001220703125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,24,16,5.432880811895302e-08,2.9595395687094517e-12,9.1552734375e-05
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,25,17,2.3350855471448995e-08,3.348607198819242e-14,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,26,17,6.4776566333080154e-09,7.334850466529565e-15,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,27,16,3.3923845954575427e-09,1.066448446614349e-14,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,28,17,1.1824914381008966e-09,1.4386710613513258e-15,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,29,17,3.070587117903756e-10,7.04046175696139e-17,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,2,30,16,8.906912533912514e-12,1.3249771814044037e-18,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,1,17,0.00041900482028722763,0.04782882332801819,0.716552734375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,2,17,0.00023593845253344625,0.030167916789650917,0.2628173828125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,3,16,0.0001146372414950747,0.013727129437029362,0.18603515625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,4,17,9.208250412484631e-05,0.012843893840909004,0.141845703125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,5,17,7.296435796888545e-05,0.009536881931126118,0.128662109375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,6,16,5.26781368535012e-05,0.006821853574365377,0.1162109375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,7,17,3.617746551753953e-05,0.005380591843277216,0.092529296875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,8,17,2.909524118877016e-05,0.003807930275797844,0.05615234375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,9,16,3.085431853833143e-05,0.00452391104772687,0.0677490234375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,10,17,1.9508755940478295e-05,0.002529231831431389,0.0357666015625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,11,17,1.4564666344085708e-05,0.001991124590858817,0.01953125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,12,16,1.2925731425639242e-05,0.0016709276242181659,0.02545166015625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,13,17,9.448604942008387e-06,0.0012227013939991593,0.018798828125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,14,17,6.180161108204629e-06,0.0008380052167922258,0.01220703125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,15,16,5.453386393128312e-06,0.000665071012917906,0.0069580078125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,16,17,3.2741588711360237e-06,0.0005136738764122128,0.00732421875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,17,17,2.578859948698664e-06,0.0003223281819373369,0.00537109375
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,18,16,1.4173102158565598e-06,0.00017778937763068825,0.0028076171875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,19,17,1.0626952189340955e-06,0.00014221119636204094,0.001953125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,20,17,5.704072236767388e-07,9.057198622031137e-05,0.001220703125
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,21,16,3.2694637752683775e-07,4.7798172090551816e-05,0.000732421875
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,22,17,1.785161316547601e-07,2.1032903532614e-05,0.000244140625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,23,17,1.4154673522170924e-07,2.131018482032232e-05,0.000244140625
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,24,16,4.791241181578698e-08,9.75510064437149e-13,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,25,17,1.9067933010319393e-08,7.500396245925522e-13,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,26,17,5.416040504968578e-09,2.121515040465899e-13,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,27,16,1.4063201714265006e-09,8.236867922280168e-15,0.0
TinyImageNet,ResNet18BN,n01443537-n01629819,2278,3,28,17,2.4556146005494384e-10,9.667292906131737e-16,0.0
