dataset,class_pair,target_id,surrogate_id,n_candidates,spearman_neg_margin_residual_dot,margin_source,cache_shard
CIFAR10,frog-airplane,6437,26,5000,0.9990698103627926,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_026.npz
CIFAR10,frog-airplane,6437,27,5000,0.9989002751240111,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_027.npz
CIFAR10,frog-airplane,6437,28,5000,0.9983596295023064,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_028.npz
CIFAR10,frog-airplane,6437,29,5000,0.9990348086653925,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_029.npz
CIFAR10,frog-airplane,6437,30,5000,0.9953926773595965,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_030.npz
CIFAR10,frog-airplane,6437,31,5000,0.998872953810864,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_031.npz
CIFAR10,frog-airplane,6437,32,5000,0.9989602039904083,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_032.npz
CIFAR10,frog-airplane,6437,33,5000,0.9989587539103002,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_033.npz
CIFAR10,frog-airplane,6437,34,5000,0.9990210204488174,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_034.npz
CIFAR10,frog-airplane,6437,35,5000,0.9989739182629569,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_035.npz
CIFAR10,frog-airplane,6437,36,5000,0.9990960911077787,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_036.npz
CIFAR10,frog-airplane,6437,37,5000,0.9989395297895557,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_037.npz
CIFAR10,frog-airplane,6437,38,5000,0.9989778608630899,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_038.npz
CIFAR10,frog-airplane,6437,39,5000,0.9990211095608446,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_039.npz
CIFAR10,frog-airplane,6437,40,5000,0.9991418830616547,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_040.npz
CIFAR10,frog-airplane,6437,41,5000,0.9989822230552645,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_041.npz
CIFAR10,frog-airplane,6437,42,5000,0.9990935589397425,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_042.npz
CIFAR10,frog-airplane,6437,43,5000,0.9985013510440542,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_043.npz
CIFAR10,frog-airplane,6437,44,5000,0.9986663911066236,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_044.npz
CIFAR10,frog-airplane,6437,45,5000,0.998340918141637,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_045.npz
CIFAR10,frog-airplane,6437,46,5000,0.9983597601583906,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_046.npz
CIFAR10,frog-airplane,6437,47,5000,0.9986490257379612,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_047.npz
CIFAR10,frog-airplane,6437,48,5000,0.998932020693281,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_048.npz
CIFAR10,frog-airplane,6437,49,5000,0.9989829744233192,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_6437/panel_b_surrogate_049.npz
CIFAR10,frog-airplane,8941,0,5000,0.9990594423863551,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_000.npz
CIFAR10,frog-airplane,8941,1,5000,0.9989834561513384,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_001.npz
CIFAR10,frog-airplane,8941,2,5000,0.9988381901694441,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_002.npz
CIFAR10,frog-airplane,8941,3,5000,0.9985105869883877,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_003.npz
CIFAR10,frog-airplane,8941,4,5000,0.9989266687890669,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_004.npz
CIFAR10,frog-airplane,8941,5,5000,0.9989913772076553,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_005.npz
CIFAR10,frog-airplane,8941,6,5000,0.9981971942318879,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_006.npz
CIFAR10,frog-airplane,8941,7,5000,0.99902658537704,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_007.npz
CIFAR10,frog-airplane,8941,8,5000,0.99905974514639,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_008.npz
CIFAR10,frog-airplane,8941,9,5000,0.9991430081577205,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_009.npz
CIFAR10,frog-airplane,8941,10,5000,0.999034194937368,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_010.npz
CIFAR10,frog-airplane,8941,11,5000,0.9987217912208409,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_011.npz
CIFAR10,frog-airplane,8941,12,5000,0.9990037271281492,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_012.npz
CIFAR10,frog-airplane,8941,13,5000,0.9989087365643496,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_013.npz
CIFAR10,frog-airplane,8941,14,5000,0.9987934518157091,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_014.npz
CIFAR10,frog-airplane,8941,15,5000,0.9984890520035623,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_015.npz
CIFAR10,frog-airplane,8941,16,5000,0.9988957258518025,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_016.npz
CIFAR10,frog-airplane,8941,17,5000,0.9990304277052173,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_017.npz
CIFAR10,frog-airplane,8941,18,5000,0.9988328103533126,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_018.npz
CIFAR10,frog-airplane,8941,19,5000,0.9990183078967325,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_019.npz
CIFAR10,frog-airplane,8941,20,5000,0.9990388019775522,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_020.npz
CIFAR10,frog-airplane,8941,21,5000,0.9988075073443005,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_021.npz
CIFAR10,frog-airplane,8941,22,5000,0.9989564062302564,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_022.npz
CIFAR10,frog-airplane,8941,23,5000,0.9988937013077215,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_023.npz
CIFAR10,frog-airplane,8941,24,5000,0.9990125984885041,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_024.npz
CIFAR10,frog-airplane,8941,25,5000,0.9988528439940862,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_025.npz
CIFAR10,frog-airplane,8941,26,5000,0.9990640378825617,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_026.npz
CIFAR10,frog-airplane,8941,27,5000,0.9989110812684434,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_027.npz
CIFAR10,frog-airplane,8941,28,5000,0.9989881948074792,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_028.npz
CIFAR10,frog-airplane,8941,29,5000,0.9990121399924858,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_029.npz
CIFAR10,frog-airplane,8941,30,5000,0.9963175270926127,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_030.npz
CIFAR10,frog-airplane,8941,31,5000,0.9988728734588609,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_031.npz
CIFAR10,frog-airplane,8941,32,5000,0.998960393110416,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_032.npz
CIFAR10,frog-airplane,8941,33,5000,0.9989587914463017,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_033.npz
CIFAR10,frog-airplane,8941,34,5000,0.9990743172029505,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_034.npz
CIFAR10,frog-airplane,8941,35,5000,0.9989558110302327,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_035.npz
CIFAR10,frog-airplane,8941,36,5000,0.9990941386117005,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_036.npz
CIFAR10,frog-airplane,8941,37,5000,0.9989473947338705,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_037.npz
CIFAR10,frog-airplane,8941,38,5000,0.9989706646548019,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_038.npz
CIFAR10,frog-airplane,8941,39,5000,0.9990198908407958,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_039.npz
CIFAR10,frog-airplane,8941,40,5000,0.9991449161337761,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_040.npz
CIFAR10,frog-airplane,8941,41,5000,0.9989620060304554,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_041.npz
CIFAR10,frog-airplane,8941,42,5000,0.9990949902037998,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_042.npz
CIFAR10,frog-airplane,8941,43,5000,0.9989640612705626,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_043.npz
CIFAR10,frog-airplane,8941,44,5000,0.9990379152974935,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_044.npz
CIFAR10,frog-airplane,8941,45,5000,0.9989007337160295,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_045.npz
CIFAR10,frog-airplane,8941,46,5000,0.9990250651450028,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_046.npz
CIFAR10,frog-airplane,8941,47,5000,0.9976549992662002,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_047.npz
CIFAR10,frog-airplane,8941,48,5000,0.9989323352852936,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_048.npz
CIFAR10,frog-airplane,8941,49,5000,0.9989828168873128,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_8941/panel_b_surrogate_049.npz
CIFAR10,frog-airplane,9820,0,5000,0.9990271044970608,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_000.npz
CIFAR10,frog-airplane,9820,1,5000,0.9990429833537195,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_001.npz
CIFAR10,frog-airplane,9820,2,5000,0.9988380067614367,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_002.npz
CIFAR10,frog-airplane,9820,3,5000,0.9987805200871915,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_003.npz
CIFAR10,frog-airplane,9820,4,5000,0.9989513825500554,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_004.npz
CIFAR10,frog-airplane,9820,5,5000,0.9990065257202612,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_005.npz
CIFAR10,frog-airplane,9820,6,5000,0.9982259733050391,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_006.npz
CIFAR10,frog-airplane,9820,7,5000,0.9990385348815183,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_007.npz
CIFAR10,frog-airplane,9820,8,5000,0.9990395580735825,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_008.npz
CIFAR10,frog-airplane,9820,9,5000,0.9991796810231874,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_009.npz
CIFAR10,frog-airplane,9820,10,5000,0.9990446673857869,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_010.npz
CIFAR10,frog-airplane,9820,11,5000,0.9987104799243882,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_011.npz
CIFAR10,frog-airplane,9820,12,5000,0.9990553825222155,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_012.npz
CIFAR10,frog-airplane,9820,13,5000,0.9989428609177147,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_013.npz
CIFAR10,frog-airplane,9820,14,5000,0.9989089228763307,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_014.npz
CIFAR10,frog-airplane,9820,15,5000,0.998903869268155,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_015.npz
CIFAR10,frog-airplane,9820,16,5000,0.9988914009076294,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_016.npz
CIFAR10,frog-airplane,9820,17,5000,0.9990176364727057,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_017.npz
CIFAR10,frog-airplane,9820,18,5000,0.9988354252974172,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_018.npz
CIFAR10,frog-airplane,9820,19,5000,0.9990838869393557,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_019.npz
CIFAR10,frog-airplane,9820,20,5000,0.9990719275468772,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ConvNetBN/frog-airplane/target_9820/panel_b_surrogate_020.npz
