model,attack,pair,budget,tags,target_idx,n_victims,asr_a,asr_b,gain,target_score,clean_asr,craft_obj_a,craft_obj_b,cta_a,cta_b
ResNet20BN,gradmatch,frog-airplane,0.04,ce5_tgt10,2041,6,66.66666666666667,100.0,33.33333333333333,6.889393262099475e-05,0.0,0.21937504410743713,0.2165086269378662,0.8294,0.8329
ResNet20BN,gradmatch,frog-airplane,0.04,ce5_tgt10,255,6,66.66666666666667,100.0,33.33333333333333,0.00011048816668335348,0.0,0.1895749270915985,0.19081127643585205,0.831,0.8224
ResNet20BN,gradmatch,frog-airplane,0.04,ce5_tgt10,2570,6,83.33333333333333,100.0,16.66666666666667,9.92030109046027e-05,0.0,0.2393953800201416,0.2350655049085617,0.8374,0.8329
ResNet20BN,gradmatch,frog-airplane,0.04,ce5_tgt10,3117,6,66.66666666666667,100.0,33.33333333333333,7.558755169156939e-05,0.0,0.2277861386537552,0.21862705051898956,0.8323,0.8377
ResNet20BN,gradmatch,frog-airplane,0.04,ce5_tgt10,3207,6,83.33333333333333,100.0,16.66666666666667,0.00011008474393747747,0.0,0.18341131508350372,0.18115313351154327,0.8321,0.8287
ResNet20BN,gradmatch,frog-airplane,0.04,ce5_tgt10,338,6,16.666666666666668,83.33333333333333,66.66666666666666,0.00011233215627726167,0.0,0.2103554755449295,0.20445533096790314,0.8361,0.833
ResNet20BN,gradmatch,frog-airplane,0.04,ce5_tgt10,4639,6,100.0,100.0,0.0,9.9704455351457e-05,0.0,0.17247864603996277,0.17121602594852448,0.8345,0.828
ResNet20BN,gradmatch,frog-airplane,0.04,ce5_tgt10,8563,6,50.0,100.0,50.0,0.00010761751036625355,0.0,0.17387434840202332,0.1636962890625,0.8314,0.8311
ResNet20BN,gradmatch,frog-airplane,0.04,ce5_tgt10,912,6,66.66666666666667,83.33333333333333,16.666666666666657,0.00010079925414174795,0.0,0.1669701784849167,0.16333310306072235,0.837,0.8336
ResNet20BN,gradmatch,frog-airplane,0.04,ce5_tgt10,9235,6,100.0,100.0,0.0,0.00011241898027947173,0.0,0.2034526914358139,0.1950622946023941,0.8401,0.8367
ResNet20BN,sapa,dog-bird,0.001,worst0.05_ce5_tgt14,2065,6,16.666666666666668,50.0,33.33333333333333,0.01569207012653351,0.0,0.22778235375881195,0.2017258256673813,0.8284,0.8412
ResNet20BN,sapa,dog-bird,0.001,worst0.05_ce5_tgt14,4630,6,16.666666666666668,16.666666666666668,0.0,0.01713879592716694,0.0,0.19914937019348145,0.19341598451137543,0.8362,0.8365
ResNet20BN,sapa,dog-bird,0.001,worst0.05_ce5_tgt14,5118,6,0.0,33.333333333333336,33.333333333333336,0.018120048567652702,0.0,0.26566067337989807,0.2363295555114746,0.841,0.8425
ResNet20BN,sapa,dog-bird,0.001,worst0.05_ce5_tgt14,5324,6,0.0,33.333333333333336,33.333333333333336,0.017394747585058212,0.0,0.22485004365444183,0.19426275789737701,0.836,0.8447
ResNet20BN,sapa,dog-bird,0.001,worst0.05_ce5_tgt14,6707,6,16.666666666666668,33.333333333333336,16.666666666666668,0.015512039884924889,0.0,0.2492711991071701,0.21261869370937347,0.8376,0.8415
ResNet20BN,sapa,dog-bird,0.001,worst0.05_ce5_tgt14,7056,6,0.0,0.0,0.0,0.01566454954445362,0.0,0.2790200710296631,0.24981074035167694,0.8294,0.8371
ResNet20BN,sapa,dog-bird,0.001,worst0.05_ce5_tgt14,833,6,16.666666666666668,50.0,33.33333333333333,0.017085954546928406,0.0,0.20605850219726562,0.1966286599636078,0.8339,0.8356
ResNet20BN,sapa,dog-bird,0.001,worst0.05_ce5_tgt14,8740,6,16.666666666666668,50.0,33.33333333333333,0.017859889194369316,0.0,0.20819692313671112,0.19924868643283844,0.8377,0.8357
ResNet20BN,sapa,dog-bird,0.001,worst0.05_ce5_tgt14,9059,6,33.333333333333336,50.0,16.666666666666664,0.01555559691041708,0.0,0.2437378615140915,0.23851703107357025,0.8392,0.84
ResNet20BN,sapa,dog-bird,0.001,worst0.05_ce5_tgt14,9874,6,66.66666666666667,100.0,33.33333333333333,0.014816678129136562,0.0,0.22147516906261444,0.19988520443439484,0.8395,0.837
ResNet20BN,sapa,dog-bird,0.002,worst0.05_ce5_tgt14,2065,6,33.333333333333336,100.0,66.66666666666666,0.01569207012653351,0.0,0.22423644363880157,0.20003218948841095,0.8323,0.8392
ResNet20BN,sapa,dog-bird,0.002,worst0.05_ce5_tgt14,4630,6,0.0,33.333333333333336,33.333333333333336,0.01713879592716694,0.0,0.1949475258588791,0.18638962507247925,0.8386,0.8371
ResNet20BN,sapa,dog-bird,0.002,worst0.05_ce5_tgt14,5118,6,16.666666666666668,83.33333333333333,66.66666666666666,0.018120048567652702,0.0,0.24802659451961517,0.22765584290027618,0.836,0.8332
ResNet20BN,sapa,dog-bird,0.002,worst0.05_ce5_tgt14,5324,6,0.0,0.0,0.0,0.017394747585058212,0.0,0.20877109467983246,0.19184449315071106,0.8338,0.8325
ResNet20BN,sapa,dog-bird,0.002,worst0.05_ce5_tgt14,6707,6,16.666666666666668,66.66666666666667,50.0,0.015512039884924889,0.0,0.23133821785449982,0.21059004962444305,0.8374,0.8395
ResNet20BN,sapa,dog-bird,0.002,worst0.05_ce5_tgt14,7056,6,0.0,33.333333333333336,33.333333333333336,0.01566454954445362,0.0,0.2722003757953644,0.23863978683948517,0.8367,0.8321
ResNet20BN,sapa,dog-bird,0.002,worst0.05_ce5_tgt14,833,6,16.666666666666668,66.66666666666667,50.0,0.017085954546928406,0.0,0.1967780888080597,0.1913105696439743,0.8282,0.8311
ResNet20BN,sapa,dog-bird,0.002,worst0.05_ce5_tgt14,8740,6,33.333333333333336,66.66666666666667,33.333333333333336,0.017859889194369316,0.0,0.1993667483329773,0.19492922723293304,0.8384,0.8431
ResNet20BN,sapa,dog-bird,0.002,worst0.05_ce5_tgt14,9059,6,16.666666666666668,33.333333333333336,16.666666666666668,0.01555559691041708,0.0,0.2401282787322998,0.22908644378185272,0.8463,0.8351
ResNet20BN,sapa,dog-bird,0.002,worst0.05_ce5_tgt14,9874,6,83.33333333333333,100.0,16.66666666666667,0.014816678129136562,0.0,0.21050290763378143,0.1950138658285141,0.8356,0.8352
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5,1126,5,0.0,0.0,0.0,5.1727688799019234e-08,0.0,0.3056162893772125,0.2634693682193756,0.8343,0.8402
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5,3522,5,40.0,100.0,60.0,9.745189890963957e-05,0.0,0.21348939836025238,0.19313694536685944,0.8376,0.8406
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5,3741,5,100.0,100.0,0.0,0.14932690560817719,20.0,0.18962214887142181,0.1836371272802353,0.8411,0.8328
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5,6857,5,80.0,100.0,20.0,0.00028353111702017486,0.0,0.21078863739967346,0.19783620536327362,0.8444,0.8407
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5,8252,5,40.0,100.0,60.0,6.062588226996013e-07,0.0,0.21638207137584686,0.20754098892211914,0.842,0.8348
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5_tgt14,2065,6,83.33333333333333,100.0,16.66666666666667,0.01569207012653351,0.0,0.19933386147022247,0.1850300282239914,0.8396,0.8412
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5_tgt14,4630,6,50.0,100.0,50.0,0.00454782834276557,0.0,0.18541036546230316,0.17833316326141357,0.8409,0.8377
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5_tgt14,5118,6,16.666666666666668,100.0,83.33333333333333,5.665306161972694e-06,0.0,0.2254045307636261,0.21451930701732635,0.8359,0.8398
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5_tgt14,5324,6,16.666666666666668,50.0,33.33333333333333,0.00014396794722415507,0.0,0.19641715288162231,0.18740305304527283,0.8371,0.8407
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5_tgt14,6707,6,66.66666666666667,83.33333333333333,16.666666666666657,0.015512039884924889,0.0,0.2182004451751709,0.20624952018260956,0.8419,0.8363
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5_tgt14,7056,6,0.0,16.666666666666668,16.666666666666668,0.01566454954445362,0.0,0.2394370287656784,0.21901904046535492,0.8378,0.8443
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5_tgt14,833,6,66.66666666666667,100.0,33.33333333333333,0.02558690682053566,0.0,0.18631941080093384,0.18625956773757935,0.8413,0.8384
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5_tgt14,8740,6,66.66666666666667,100.0,33.33333333333333,0.026775367558002472,0.0,0.1903131902217865,0.18659931421279907,0.833,0.8426
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5_tgt14,9059,6,83.33333333333333,100.0,16.66666666666667,0.01555559691041708,0.0,0.21796046197414398,0.21076002717018127,0.8426,0.8353
ResNet20BN,sapa,dog-bird,0.005,worst0.05_ce5_tgt14,9874,6,100.0,100.0,0.0,0.014816678129136562,0.0,0.20137177407741547,0.18549464643001556,0.833,0.8378
ResNet20BN,sapa,dog-bird,0.01,worst0.05_ce5_tgt14,2065,6,83.33333333333333,100.0,16.66666666666667,0.01569207012653351,0.0,0.19897940754890442,0.19281426072120667,0.8401,0.8294
ResNet20BN,sapa,dog-bird,0.01,worst0.05_ce5_tgt14,4630,6,66.66666666666667,83.33333333333333,16.666666666666657,0.00454782834276557,0.0,0.19152598083019257,0.18918006122112274,0.8392,0.8378
ResNet20BN,sapa,dog-bird,0.01,worst0.05_ce5_tgt14,5118,6,66.66666666666667,100.0,33.33333333333333,5.665306161972694e-06,0.0,0.22907720506191254,0.22423027455806732,0.8373,0.8364
ResNet20BN,sapa,dog-bird,0.01,worst0.05_ce5_tgt14,5324,6,33.333333333333336,83.33333333333333,49.99999999999999,0.00014396794722415507,0.0,0.19332274794578552,0.18557767570018768,0.8401,0.8371
ResNet20BN,sapa,dog-bird,0.01,worst0.05_ce5_tgt14,6707,6,83.33333333333333,100.0,16.66666666666667,0.015512039884924889,0.0,0.21270929276943207,0.20426569879055023,0.8358,0.8379
ResNet20BN,sapa,dog-bird,0.01,worst0.05_ce5_tgt14,7056,6,16.666666666666668,66.66666666666667,50.0,0.01566454954445362,0.0,0.24147330224514008,0.22981277108192444,0.8385,0.8429
ResNet20BN,sapa,dog-bird,0.01,worst0.05_ce5_tgt14,833,6,83.33333333333333,100.0,16.66666666666667,0.02558690682053566,0.0,0.17581495642662048,0.17957477271556854,0.8376,0.8427
ResNet20BN,sapa,dog-bird,0.01,worst0.05_ce5_tgt14,8740,6,83.33333333333333,66.66666666666667,-16.666666666666657,0.026775367558002472,0.0,0.18428866565227509,0.18336686491966248,0.8396,0.834
ResNet20BN,sapa,dog-bird,0.01,worst0.05_ce5_tgt14,9059,6,33.333333333333336,83.33333333333333,49.99999999999999,0.01555559691041708,0.0,0.2221033126115799,0.21109795570373535,0.8409,0.8407
ResNet20BN,sapa,dog-bird,0.01,worst0.05_ce5_tgt14,9874,6,100.0,100.0,0.0,0.014816678129136562,0.0,0.1898222118616104,0.18207931518554688,0.836,0.8354
ResNet20BN,sapa,dog-bird,0.02,worst0.05_ce5_tgt14,2065,6,100.0,100.0,0.0,0.01569207012653351,0.0,0.18176646530628204,0.17859914898872375,0.8367,0.8378
ResNet20BN,sapa,dog-bird,0.02,worst0.05_ce5_tgt14,4630,6,100.0,100.0,0.0,0.01713879592716694,0.0,0.16857624053955078,0.16676698625087738,0.8414,0.8389
ResNet20BN,sapa,dog-bird,0.02,worst0.05_ce5_tgt14,5118,6,100.0,100.0,0.0,0.018120048567652702,0.0,0.20745514333248138,0.19878225028514862,0.8392,0.8426
ResNet20BN,sapa,dog-bird,0.02,worst0.05_ce5_tgt14,5324,6,83.33333333333333,100.0,16.66666666666667,0.017394747585058212,0.0,0.1823594868183136,0.1793014109134674,0.8339,0.836
ResNet20BN,sapa,dog-bird,0.02,worst0.05_ce5_tgt14,6707,6,100.0,100.0,0.0,0.015512039884924889,0.0,0.197698175907135,0.18792985379695892,0.8393,0.84
ResNet20BN,sapa,dog-bird,0.02,worst0.05_ce5_tgt14,7056,6,66.66666666666667,66.66666666666667,0.0,0.01566454954445362,0.0,0.2207673043012619,0.21062250435352325,0.8344,0.8334
ResNet20BN,sapa,dog-bird,0.02,worst0.05_ce5_tgt14,833,6,100.0,100.0,0.0,0.017085954546928406,0.0,0.1720757633447647,0.17398951947689056,0.8299,0.8365
ResNet20BN,sapa,dog-bird,0.02,worst0.05_ce5_tgt14,8740,6,100.0,100.0,0.0,0.017859889194369316,0.0,0.17441396415233612,0.1727181077003479,0.8344,0.8302
ResNet20BN,sapa,dog-bird,0.02,worst0.05_ce5_tgt14,9059,6,100.0,100.0,0.0,0.01555559691041708,0.0,0.2000110149383545,0.1964990347623825,0.8336,0.8336
ResNet20BN,sapa,dog-bird,0.02,worst0.05_ce5_tgt14,9874,6,100.0,100.0,0.0,0.014816678129136562,0.0,0.1801300048828125,0.17557786405086517,0.8337,0.8345
ResNet20BN,sapa,dog-bird,0.04,worst0.05_ce5_tgt14,2065,6,100.0,100.0,0.0,0.01569207012653351,0.0,0.18271814286708832,0.18249675631523132,0.8387,0.8366
ResNet20BN,sapa,dog-bird,0.04,worst0.05_ce5_tgt14,4630,6,100.0,100.0,0.0,0.01713879592716694,0.0,0.162966787815094,0.1628442108631134,0.8343,0.8331
ResNet20BN,sapa,dog-bird,0.04,worst0.05_ce5_tgt14,5118,6,100.0,100.0,0.0,0.018120048567652702,0.0,0.20190484821796417,0.20017443597316742,0.835,0.8375
ResNet20BN,sapa,dog-bird,0.04,worst0.05_ce5_tgt14,5324,6,100.0,100.0,0.0,0.017394747585058212,0.0,0.17917130887508392,0.17496371269226074,0.837,0.8358
ResNet20BN,sapa,dog-bird,0.04,worst0.05_ce5_tgt14,6707,6,100.0,100.0,0.0,0.015512039884924889,0.0,0.19538037478923798,0.19131945073604584,0.8417,0.8325
ResNet20BN,sapa,dog-bird,0.04,worst0.05_ce5_tgt14,7056,6,100.0,100.0,0.0,0.01566454954445362,0.0,0.2125801146030426,0.20940522849559784,0.8303,0.8363
ResNet20BN,sapa,dog-bird,0.04,worst0.05_ce5_tgt14,833,6,83.33333333333333,100.0,16.66666666666667,0.017085954546928406,0.0,0.16628670692443848,0.16555140912532806,0.8326,0.8305
ResNet20BN,sapa,dog-bird,0.04,worst0.05_ce5_tgt14,8740,6,100.0,100.0,0.0,0.017859889194369316,0.0,0.16888302564620972,0.168349027633667,0.8298,0.8359
ResNet20BN,sapa,dog-bird,0.04,worst0.05_ce5_tgt14,9059,6,100.0,100.0,0.0,0.01555559691041708,0.0,0.18996883928775787,0.18933208286762238,0.8345,0.8324
ResNet20BN,sapa,dog-bird,0.04,worst0.05_ce5_tgt14,9874,6,100.0,100.0,0.0,0.014816678129136562,0.0,0.17399780452251434,0.17306199669837952,0.835,0.8334
ResNet20BN,sapa,frog-airplane,0.001,worst0.05_ce5_tgt10,2041,6,0.0,16.666666666666668,16.666666666666668,6.889393262099475e-05,0.0,0.27794408798217773,0.21906819939613342,0.8355,0.8316
ResNet20BN,sapa,frog-airplane,0.001,worst0.05_ce5_tgt10,255,6,0.0,0.0,0.0,0.00011048816668335348,0.0,0.25604644417762756,0.2107969969511032,0.8367,0.8449
ResNet20BN,sapa,frog-airplane,0.001,worst0.05_ce5_tgt10,2570,6,0.0,50.0,50.0,9.92030109046027e-05,0.0,0.3084699213504791,0.23656097054481506,0.8378,0.8368
ResNet20BN,sapa,frog-airplane,0.001,worst0.05_ce5_tgt10,3117,6,0.0,16.666666666666668,16.666666666666668,7.558755169156939e-05,0.0,0.28532710671424866,0.2357274740934372,0.8403,0.8321
ResNet20BN,sapa,frog-airplane,0.001,worst0.05_ce5_tgt10,3207,6,0.0,0.0,0.0,0.00011008474393747747,0.0,0.2228524535894394,0.20941749215126038,0.8399,0.8431
ResNet20BN,sapa,frog-airplane,0.001,worst0.05_ce5_tgt10,338,6,0.0,16.666666666666668,16.666666666666668,0.00011233215627726167,0.0,0.2712513208389282,0.22421970963478088,0.8387,0.846
ResNet20BN,sapa,frog-airplane,0.001,worst0.05_ce5_tgt10,4639,6,0.0,16.666666666666668,16.666666666666668,9.9704455351457e-05,0.0,0.23394499719142914,0.20284982025623322,0.8343,0.8395
ResNet20BN,sapa,frog-airplane,0.001,worst0.05_ce5_tgt10,8563,6,0.0,0.0,0.0,0.00010761751036625355,0.0,0.2186678946018219,0.19711318612098694,0.8372,0.8391
ResNet20BN,sapa,frog-airplane,0.001,worst0.05_ce5_tgt10,912,6,16.666666666666668,33.333333333333336,16.666666666666668,0.00010079925414174795,0.0,0.21017789840698242,0.19878485798835754,0.8422,0.8356
ResNet20BN,sapa,frog-airplane,0.001,worst0.05_ce5_tgt10,9235,6,0.0,50.0,50.0,0.00011241898027947173,0.0,0.26603367924690247,0.21257539093494415,0.8422,0.8412
ResNet20BN,sapa,frog-airplane,0.002,worst0.05_ce5_tgt10,2041,6,0.0,16.666666666666668,16.666666666666668,6.889393262099475e-05,0.0,0.2694098949432373,0.22313432395458221,0.8397,0.8317
ResNet20BN,sapa,frog-airplane,0.002,worst0.05_ce5_tgt10,255,6,0.0,16.666666666666668,16.666666666666668,0.00011048816668335348,0.0,0.23916016519069672,0.2066032886505127,0.8384,0.8361
ResNet20BN,sapa,frog-airplane,0.002,worst0.05_ce5_tgt10,2570,6,0.0,66.66666666666667,66.66666666666667,9.92030109046027e-05,0.0,0.2895806133747101,0.22915855050086975,0.8416,0.8395
ResNet20BN,sapa,frog-airplane,0.002,worst0.05_ce5_tgt10,3117,6,16.666666666666668,0.0,-16.666666666666668,7.558755169156939e-05,0.0,0.22966638207435608,0.20095351338386536,0.8367,0.8415
ResNet20BN,sapa,frog-airplane,0.002,worst0.05_ce5_tgt10,3207,6,0.0,0.0,0.0,0.00011008474393747747,0.0,0.217855766415596,0.20579324662685394,0.8392,0.8369
ResNet20BN,sapa,frog-airplane,0.002,worst0.05_ce5_tgt10,338,6,0.0,16.666666666666668,16.666666666666668,0.00011233215627726167,0.0,0.26134535670280457,0.2180500328540802,0.8387,0.842
ResNet20BN,sapa,frog-airplane,0.002,worst0.05_ce5_tgt10,4639,6,0.0,33.333333333333336,33.333333333333336,9.9704455351457e-05,0.0,0.21731296181678772,0.19766050577163696,0.8375,0.8343
ResNet20BN,sapa,frog-airplane,0.002,worst0.05_ce5_tgt10,8563,6,0.0,16.666666666666668,16.666666666666668,0.00010761751036625355,0.0,0.21157847344875336,0.19153417646884918,0.8354,0.845
ResNet20BN,sapa,frog-airplane,0.002,worst0.05_ce5_tgt10,912,6,33.333333333333336,16.666666666666668,-16.666666666666668,0.00010079925414174795,0.0,0.20398811995983124,0.18688689172267914,0.8358,0.8346
ResNet20BN,sapa,frog-airplane,0.002,worst0.05_ce5_tgt10,9235,6,0.0,50.0,50.0,0.00011241898027947173,0.0,0.25301453471183777,0.21411481499671936,0.839,0.8413
ResNet20BN,sapa,frog-airplane,0.005,worst0.05_ce5_tgt10,2041,6,0.0,66.66666666666667,66.66666666666667,6.889393262099475e-05,0.0,0.25254377722740173,0.21490739285945892,0.8325,0.8369
ResNet20BN,sapa,frog-airplane,0.005,worst0.05_ce5_tgt10,255,6,0.0,33.333333333333336,33.333333333333336,0.00011048816668335348,0.0,0.2136085331439972,0.19506506621837616,0.834,0.8297
ResNet20BN,sapa,frog-airplane,0.005,worst0.05_ce5_tgt10,2570,6,0.0,16.666666666666668,16.666666666666668,9.92030109046027e-05,0.0,0.2772734463214874,0.2366160899400711,0.8443,0.8396
ResNet20BN,sapa,frog-airplane,0.005,worst0.05_ce5_tgt10,3117,6,0.0,16.666666666666668,16.666666666666668,7.558755169156939e-05,0.0,0.25986263155937195,0.23074917495250702,0.8441,0.8256
ResNet20BN,sapa,frog-airplane,0.005,worst0.05_ce5_tgt10,3207,6,16.666666666666668,33.333333333333336,16.666666666666668,0.00011008474393747747,0.0,0.20150242745876312,0.1925807148218155,0.8371,0.835
ResNet20BN,sapa,frog-airplane,0.005,worst0.05_ce5_tgt10,338,6,0.0,66.66666666666667,66.66666666666667,0.00011233215627726167,0.0,0.23751850426197052,0.21021394431591034,0.8395,0.8415
ResNet20BN,sapa,frog-airplane,0.005,worst0.05_ce5_tgt10,4639,6,0.0,66.66666666666667,66.66666666666667,9.9704455351457e-05,0.0,0.20953407883644104,0.19200102984905243,0.8419,0.8378
ResNet20BN,sapa,frog-airplane,0.005,worst0.05_ce5_tgt10,8563,6,0.0,33.333333333333336,33.333333333333336,0.00010761751036625355,0.0,0.19980488717556,0.18276116251945496,0.8376,0.8379
ResNet20BN,sapa,frog-airplane,0.005,worst0.05_ce5_tgt10,912,6,16.666666666666668,33.333333333333336,16.666666666666668,0.00010079925414174795,0.0,0.19038552045822144,0.17986592650413513,0.8378,0.8341
ResNet20BN,sapa,frog-airplane,0.005,worst0.05_ce5_tgt10,9235,6,0.0,100.0,100.0,0.00011241898027947173,0.0,0.22972474992275238,0.20784170925617218,0.8378,0.8344
ResNet20BN,sapa,frog-airplane,0.01,worst0.05_ce5_tgt10,2041,6,50.0,100.0,50.0,6.889393262099475e-05,0.0,0.2483946830034256,0.2187102884054184,0.8311,0.8311
ResNet20BN,sapa,frog-airplane,0.01,worst0.05_ce5_tgt10,255,6,0.0,50.0,50.0,0.00011048816668335348,0.0,0.21702761948108673,0.20612148940563202,0.8367,0.8352
ResNet20BN,sapa,frog-airplane,0.01,worst0.05_ce5_tgt10,2570,6,16.666666666666668,83.33333333333333,66.66666666666666,9.92030109046027e-05,0.0,0.2582712769508362,0.2357335090637207,0.8417,0.8355
ResNet20BN,sapa,frog-airplane,0.01,worst0.05_ce5_tgt10,3117,6,33.333333333333336,33.333333333333336,0.0,7.558755169156939e-05,0.0,0.2505195736885071,0.22905147075653076,0.8325,0.8364
ResNet20BN,sapa,frog-airplane,0.01,worst0.05_ce5_tgt10,3207,6,0.0,33.333333333333336,33.333333333333336,0.00011008474393747747,0.0,0.2054150104522705,0.1948680877685547,0.8424,0.8361
ResNet20BN,sapa,frog-airplane,0.01,worst0.05_ce5_tgt10,338,6,0.0,50.0,50.0,0.00011233215627726167,0.0,0.23842011392116547,0.21857130527496338,0.8355,0.8338
ResNet20BN,sapa,frog-airplane,0.01,worst0.05_ce5_tgt10,4639,6,50.0,100.0,50.0,9.9704455351457e-05,0.0,0.1971120685338974,0.18644793331623077,0.8295,0.8335
ResNet20BN,sapa,frog-airplane,0.01,worst0.05_ce5_tgt10,8563,6,0.0,100.0,100.0,0.00010761751036625355,0.0,0.19049686193466187,0.1772627979516983,0.8388,0.8365
ResNet20BN,sapa,frog-airplane,0.01,worst0.05_ce5_tgt10,912,6,33.333333333333336,66.66666666666667,33.333333333333336,0.00010079925414174795,0.0,0.17975269258022308,0.1735132485628128,0.8405,0.8421
ResNet20BN,sapa,frog-airplane,0.01,worst0.05_ce5_tgt10,9235,6,33.333333333333336,100.0,66.66666666666666,0.00011241898027947173,0.0,0.22244632244110107,0.20879940688610077,0.8405,0.8404
ResNet20BN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt10,2041,6,66.66666666666667,100.0,33.33333333333333,6.889393262099475e-05,0.0,0.22356081008911133,0.20929984748363495,0.8293,0.8307
ResNet20BN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt10,255,6,33.333333333333336,83.33333333333333,49.99999999999999,0.00011048816668335348,0.0,0.20822535455226898,0.1993194967508316,0.8342,0.8335
ResNet20BN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt10,2570,6,33.333333333333336,100.0,66.66666666666666,9.92030109046027e-05,0.0,0.23237495124340057,0.21935836970806122,0.839,0.8313
ResNet20BN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt10,3117,6,50.0,100.0,50.0,7.558755169156939e-05,0.0,0.2554146349430084,0.2411283552646637,0.8327,0.8428
ResNet20BN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt10,3207,6,33.333333333333336,100.0,66.66666666666666,0.00011008474393747747,0.0,0.19159187376499176,0.18335823714733124,0.8374,0.8386
ResNet20BN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt10,338,6,0.0,100.0,100.0,0.00011233215627726167,0.0,0.21492290496826172,0.20464248955249786,0.8352,0.8347
ResNet20BN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt10,4639,6,66.66666666666667,100.0,33.33333333333333,9.9704455351457e-05,0.0,0.1857616901397705,0.1771768033504486,0.8332,0.8327
ResNet20BN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt10,8563,6,16.666666666666668,83.33333333333333,66.66666666666666,0.00010761751036625355,0.0,0.17676234245300293,0.17004671692848206,0.8435,0.8331
ResNet20BN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt10,912,6,33.333333333333336,83.33333333333333,49.99999999999999,0.00010079925414174795,0.0,0.18998920917510986,0.1830998957157135,0.841,0.8363
ResNet20BN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt10,9235,6,66.66666666666667,100.0,33.33333333333333,0.00011241898027947173,0.0,0.20995917916297913,0.20454661548137665,0.8338,0.8317
ResNet20BN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt10,2041,6,83.33333333333333,100.0,16.66666666666667,6.889393262099475e-05,0.0,0.22561083734035492,0.21837453544139862,0.8278,0.8284
ResNet20BN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt10,255,6,66.66666666666667,100.0,33.33333333333333,0.00011048816668335348,0.0,0.20000019669532776,0.195962592959404,0.8348,0.8309
ResNet20BN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt10,2570,6,83.33333333333333,83.33333333333333,0.0,9.92030109046027e-05,0.0,0.23418255150318146,0.2284151166677475,0.8332,0.8328
ResNet20BN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt10,3117,6,100.0,100.0,0.0,7.558755169156939e-05,0.0,0.2276451587677002,0.22140704095363617,0.8359,0.8253
ResNet20BN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt10,3207,6,50.0,100.0,50.0,0.00011008474393747747,0.0,0.1880711317062378,0.18307919800281525,0.8354,0.8351
ResNet20BN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt10,338,6,83.33333333333333,83.33333333333333,0.0,0.00011233215627726167,0.0,0.21324999630451202,0.207816943526268,0.8352,0.827
ResNet20BN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt10,4639,6,100.0,100.0,0.0,9.9704455351457e-05,0.0,0.1819191873073578,0.17829719185829163,0.8408,0.8274
ResNet20BN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt10,8563,6,66.66666666666667,100.0,33.33333333333333,0.00010761751036625355,0.0,0.16807909309864044,0.163948655128479,0.838,0.8283
ResNet20BN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt10,912,6,83.33333333333333,100.0,16.66666666666667,0.00010079925414174795,0.0,0.167378768324852,0.16423527896404266,0.8385,0.833
ResNet20BN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt10,9235,6,100.0,100.0,0.0,0.00011241898027947173,0.0,0.2079218477010727,0.1998165100812912,0.8337,0.8344
VGG13BN,fc,dog-bird,0.001,ce5_tgt3,2127,6,16.666666666666668,33.333333333333336,16.666666666666668,0.17909014225006104,16.666666666666668,0.0027865106239914894,0.0019720771815627813,0.8542,0.8486
VGG13BN,fc,dog-bird,0.001,ce5_tgt3,2171,6,16.666666666666668,16.666666666666668,0.0,0.1700218766927719,16.666666666666668,0.002488289726898074,0.0020264415070414543,0.867,0.8673
