target_index,attack,selection,restart,step,iteration,objective,normalized_objective,best_objective,normalized_best_objective
6857,sapa,random,7,0,1750,0.7310748100280762,1.0835593938827515,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,10,1760,0.602932333946228,0.8936335444450378,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,20,1770,0.5597829222679138,0.8296798467636108,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,30,1780,0.5216438174247742,0.7731521129608154,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,40,1790,0.4644458293914795,0.6883763670921326,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,50,1800,0.4219157099723816,0.6253405213356018,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,60,1810,0.4028756618499756,0.5971204042434692,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,70,1820,0.5602436065673828,0.8303626179695129,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,80,1830,0.572351336479187,0.8483080267906189,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,90,1840,0.719138503074646,1.0658680200576782,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,100,1850,0.3543716371059418,0.5252304077148438,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,110,1860,0.4314829707145691,0.6395205855369568,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,120,1870,0.5392348170280457,0.7992245554924011,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,130,1880,0.4546907842159271,0.6739179491996765,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,140,1890,0.45003002882003784,0.6670100688934326,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,150,1900,0.51253741979599,0.7596551179885864,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,160,1910,0.4047837257385254,0.5999484658241272,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,170,1920,0.4857497215270996,0.719951868057251,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,180,1930,0.36678844690322876,0.5436338782310486,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,190,1940,0.37058940529823303,0.5492674708366394,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,200,1950,0.4078128933906555,0.6044381260871887,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,210,1960,0.5948728322982788,0.8816881775856018,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,220,1970,0.5059038400650024,0.7498231530189514,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,230,1980,0.3833981156349182,0.5682518482208252,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,240,1990,0.36569884419441223,0.5420189499855042,0.33535832166671753,0.49704986810684204
6857,sapa,random,7,249,1999,0.41358786821365356,0.6129974722862244,0.33535832166671753,0.49704986810684204
6857,sapa,greedy,0,0,0,0.5970631837844849,1.0,0.5970631837844849,1.0
6857,sapa,greedy,0,10,10,0.4532806873321533,0.7591837644577026,0.4532806873321533,0.7591837644577026
6857,sapa,greedy,0,20,20,0.4084327816963196,0.6840696334838867,0.4084327816963196,0.6840696334838867
6857,sapa,greedy,0,30,30,0.5406157970428467,0.9054582715034485,0.37562069296836853,0.6291137933731079
6857,sapa,greedy,0,40,40,0.3798845410346985,0.6362552046775818,0.35031887888908386,0.5867366790771484
6857,sapa,greedy,0,50,50,0.41367030143737793,0.6928417682647705,0.33650827407836914,0.563605785369873
6857,sapa,greedy,0,60,60,0.35034269094467163,0.5867765545845032,0.33650827407836914,0.563605785369873
6857,sapa,greedy,0,70,70,0.3849429488182068,0.644727349281311,0.3265036940574646,0.5468494892120361
6857,sapa,greedy,0,80,80,0.545207142829895,0.9131481647491455,0.32036837935447693,0.5365736484527588
6857,sapa,greedy,0,90,90,0.46238499879837036,0.7744323015213013,0.3119327425956726,0.5224451422691345
6857,sapa,greedy,0,100,100,0.34508639574050903,0.5779730081558228,0.3082939088344574,0.5163505673408508
6857,sapa,greedy,0,110,110,0.3226265609264374,0.5403558015823364,0.3082939088344574,0.5163505673408508
6857,sapa,greedy,0,120,120,0.3810504078865051,0.6382078528404236,0.3082939088344574,0.5163505673408508
6857,sapa,greedy,0,130,130,0.3008243441581726,0.5038400292396545,0.3008243441581726,0.5038400292396545
6857,sapa,greedy,0,140,140,0.4277257025241852,0.716382622718811,0.2962064743041992,0.49610573053359985
6857,sapa,greedy,0,150,150,0.3461691439151764,0.579786479473114,0.2962064743041992,0.49610573053359985
6857,sapa,greedy,0,160,160,0.4329513907432556,0.7251349687576294,0.29347023367881775,0.4915229082107544
6857,sapa,greedy,0,170,170,0.549480676651001,0.9203057289123535,0.29025840759277344,0.4861435294151306
6857,sapa,greedy,0,180,180,0.3991699814796448,0.6685556769371033,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,0,190,190,0.3315240442752838,0.5552579164505005,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,0,200,200,0.5630236864089966,0.9429884552955627,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,0,210,210,0.37259140610694885,0.6240401864051819,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,0,220,220,0.4328095018863678,0.7248973250389099,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,0,230,230,0.34615612030029297,0.5797646641731262,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,0,240,240,0.32237061858177185,0.5399271249771118,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,0,250,0.6372500061988831,1.067307472229004,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,10,260,0.43809300661087036,0.7337464690208435,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,20,270,0.39969155192375183,0.6694292426109314,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,30,280,0.36875879764556885,0.6176210641860962,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,40,290,0.45417922735214233,0.7606887221336365,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,50,300,0.4339212477207184,0.7267593145370483,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,60,310,0.535979151725769,0.8976925015449524,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,70,320,0.3093554675579071,0.518128514289856,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,80,330,0.4454243779182434,0.7460255026817322,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,90,340,0.37773463129997253,0.6326543688774109,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,100,350,0.2948867976665497,0.4938954710960388,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,110,360,0.38857632875442505,0.6508127450942993,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,120,370,0.551922619342804,0.9243956804275513,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,130,380,0.47157415747642517,0.7898228764533997,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,140,390,0.44719019532203674,0.7489830255508423,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,150,400,0.39169710874557495,0.6560396552085876,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,160,410,0.39255842566490173,0.6574822068214417,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,170,420,0.3891514241695404,0.6517759561538696,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,180,430,0.6793776154518127,1.1378655433654785,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,190,440,0.3529435098171234,0.5911325812339783,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,200,450,0.31959742307662964,0.5352824330329895,0.2895737588405609,0.48499685525894165
6857,sapa,greedy,1,210,460,0.3477551341056824,0.5824427604675293,0.2887808680534363,0.48366886377334595
6857,sapa,greedy,1,220,470,0.28793230652809143,0.48224762082099915,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,1,230,480,0.4197983741760254,0.7031054496765137,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,1,240,490,0.365081250667572,0.6114616394042969,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,0,500,0.6900418996810913,1.1557267904281616,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,10,510,0.649283766746521,1.0874624252319336,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,20,520,0.4715465009212494,0.7897765636444092,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,30,530,0.389130175113678,0.6517403721809387,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,40,540,0.37001919746398926,0.6197320818901062,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,50,550,0.4344685673713684,0.7276760339736938,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,60,560,0.3589932322502136,0.6012650728225708,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,70,570,0.5227868556976318,0.8755971789360046,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,80,580,0.38723722100257874,0.6485699415206909,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,90,590,0.43532904982566833,0.729117214679718,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,100,600,0.33292490243911743,0.5576041340827942,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,110,610,0.3061022460460663,0.5126798152923584,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,120,620,0.3926289677619934,0.6576003432273865,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,130,630,0.3265834152698517,0.546983003616333,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,140,640,0.327766478061676,0.5489645004272461,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,150,650,0.45127058029174805,0.7558171153068542,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,160,660,0.3843967914581299,0.6438125967979431,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,170,670,0.3278563916683197,0.5491150617599487,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,180,680,0.30723732709884644,0.5145809054374695,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,190,690,0.4362352788448334,0.7306350469589233,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,200,700,0.5282014012336731,0.884665846824646,0.28793230652809143,0.48224762082099915
6857,sapa,greedy,2,210,710,0.31210142374038696,0.5227276086807251,0.2871537208557129,0.48094362020492554
6857,sapa,greedy,2,220,720,0.36024999618530273,0.603369951248169,0.2871537208557129,0.48094362020492554
6857,sapa,greedy,2,230,730,0.381743848323822,0.6393692493438721,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,2,240,740,0.35773342847824097,0.599155068397522,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,0,750,0.6523444056510925,1.0925885438919067,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,10,760,0.4965933859348297,0.8317266702651978,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,20,770,0.40576648712158203,0.6796039342880249,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,30,780,0.4569949209690094,0.7654046416282654,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,40,790,0.3991815447807312,0.6685750484466553,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,50,800,0.42010802030563354,0.7036240696907043,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,60,810,0.3753666877746582,0.628688395023346,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,70,820,0.5017260909080505,0.840323269367218,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,80,830,0.4721890091896057,0.7908526659011841,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,90,840,0.45375069975852966,0.7599709630012512,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,100,850,0.3742724359035492,0.6268556714057922,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,110,860,0.34406694769859314,0.5762655735015869,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,120,870,0.3249714970588684,0.5442832708358765,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,130,880,0.5176753401756287,0.8670361042022705,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,140,890,0.5435960292816162,0.910449743270874,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,150,900,0.6613476872444153,1.1076678037643433,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,160,910,0.2896081507205963,0.4850544333457947,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,170,920,0.3752750754356384,0.6285349726676941,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,180,930,0.4868262708187103,0.815368115901947,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,190,940,0.39003482460975647,0.6532555222511292,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,200,950,0.4011189043521881,0.6718198657035828,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,210,960,0.4875409007072449,0.8165649771690369,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,220,970,0.36039048433303833,0.6036052703857422,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,230,980,0.43156591057777405,0.7228145003318787,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,3,240,990,0.3165763318538666,0.530222475528717,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,0,1000,0.6420038342475891,1.0752694606781006,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,10,1010,0.5005134344100952,0.8382922410964966,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,20,1020,0.5686174035072327,0.9523571729660034,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,30,1030,0.48728522658348083,0.8161367774009705,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,40,1040,0.3732488751411438,0.6251413226127625,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,50,1050,0.34407415986061096,0.5762776136398315,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,60,1060,0.3979976177215576,0.6665921211242676,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,70,1070,0.31059151887893677,0.5201987624168396,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,80,1080,0.43635883927345276,0.7308419942855835,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,90,1090,0.3492906987667084,0.5850146412849426,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,100,1100,0.4385708272457123,0.7345467805862427,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,110,1110,0.5503791570663452,0.9218105673789978,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,120,1120,0.39660972356796265,0.6642675995826721,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,130,1130,0.3299791216850281,0.5526703596115112,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,140,1140,0.5620781779289246,0.9414048790931702,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,150,1150,0.37525835633277893,0.6285069584846497,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,160,1160,0.4284746050834656,0.7176369428634644,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,170,1170,0.3471209406852722,0.5813806056976318,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,180,1180,0.32049259543418884,0.5367817282676697,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,190,1190,0.38975223898887634,0.6527822613716125,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,200,1200,0.28896209597587585,0.4839724004268646,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,210,1210,0.28861966729164124,0.4833988547325134,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,220,1220,0.28743404150009155,0.4814130961894989,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,230,1230,0.426419734954834,0.7141953110694885,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,4,240,1240,0.4126772880554199,0.691178560256958,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,5,0,1250,0.6340189576148987,1.0618959665298462,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,5,10,1260,0.43287596106529236,0.7250086069107056,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,5,20,1270,0.4781127870082855,0.8007742166519165,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,5,30,1280,0.42563000321388245,0.7128726243972778,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,5,40,1290,0.33221274614334106,0.5564113855361938,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,5,50,1300,0.40356406569480896,0.6759151816368103,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,5,60,1310,0.5489224195480347,0.919370710849762,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,5,70,1320,0.482866108417511,0.8087353706359863,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,5,80,1330,0.45323118567466736,0.7591008543968201,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,5,90,1340,0.3946089446544647,0.6609165668487549,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,5,100,1350,0.393660306930542,0.6593277454376221,0.2829720973968506,0.4739399552345276
6857,sapa,greedy,5,110,1360,0.39047980308532715,0.6540008187294006,0.2829720973968506,0.4739399552345276
