dataset,model,class_pair,target_idx,poison_rho,train_set_size,candidate_count,m,candidate_fraction,budget_valid,invalid_reason,hybrid_scale,method_left,method_right,intersection,overlap_fraction,jaccard
CIFAR10,ConvNetBN,dog-bird,8252,0.002,50000,5000,100,0.02,True,,standardized,exact,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,dog-bird,8252,0.002,50000,5000,100,0.02,True,,standardized,hybrid,hybrid,100.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft,21,0.21,0.11731843575418995
CIFAR10,ConvNetBN,dog-bird,8252,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft_plus,91,0.91,0.8348623853211009
CIFAR10,ConvNetBN,dog-bird,8252,0.002,50000,5000,100,0.02,True,,standardized,hybrid,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,dog-bird,8252,0.002,50000,5000,100,0.02,True,,standardized,graft,graft,100.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.002,50000,5000,100,0.02,True,,standardized,graft,graft_plus,23,0.23,0.12994350282485875
CIFAR10,ConvNetBN,dog-bird,8252,0.002,50000,5000,100,0.02,True,,standardized,graft,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,dog-bird,8252,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,graft_plus,100.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,dog-bird,8252,0.002,50000,5000,100,0.02,True,,standardized,random,random,100.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,exact,exact,250.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,exact,hybrid,168,0.672,0.5060240963855421
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,exact,graft,41,0.164,0.08932461873638345
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,exact,graft_plus,176,0.704,0.5432098765432098
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,exact,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,hybrid,hybrid,250.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,hybrid,graft,79,0.316,0.1876484560570071
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,hybrid,graft_plus,220,0.88,0.7857142857142857
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,hybrid,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,graft,graft,250.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,graft,graft_plus,99,0.396,0.24688279301745636
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,graft,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,graft_plus,graft_plus,250.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,graft_plus,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,dog-bird,8252,0.005,50000,5000,250,0.05,True,,standardized,random,random,250.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,exact,exact,500.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,exact,hybrid,331,0.662,0.4947683109118087
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,exact,graft,104,0.208,0.11607142857142858
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,exact,graft_plus,333,0.666,0.4992503748125937
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,exact,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,hybrid,hybrid,500.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,hybrid,graft,191,0.382,0.2360939431396786
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,hybrid,graft_plus,416,0.832,0.7123287671232876
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,hybrid,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,graft,graft,500.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,graft,graft_plus,252,0.504,0.33689839572192515
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,graft,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,graft_plus,graft_plus,500.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,graft_plus,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,dog-bird,8252,0.01,50000,5000,500,0.1,True,,standardized,random,random,500.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,exact,exact,1000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,exact,hybrid,663,0.663,0.49588631264023936
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,exact,graft,350,0.35,0.21212121212121213
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,exact,graft_plus,662,0.662,0.4947683109118087
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,exact,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,hybrid,1000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,graft,519,0.519,0.350438892640108
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,graft_plus,802,0.802,0.669449081803005
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,graft,graft,1000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,graft,graft_plus,686,0.686,0.5220700152207002
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,graft,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,graft_plus,graft_plus,1000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,graft_plus,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,dog-bird,8252,0.02,50000,5000,1000,0.2,True,,standardized,random,random,1000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,exact,exact,2000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,exact,hybrid,1387,0.6935,0.5308075009567547
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,exact,graft,1187,0.5935,0.4219694276573054
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,exact,graft_plus,1459,0.7295,0.5741833923652105
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,exact,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,hybrid,2000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,graft,1332,0.666,0.4992503748125937
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,graft_plus,1540,0.77,0.6260162601626016
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,graft,graft,2000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,graft,graft_plus,1701,0.8505,0.7398869073510221
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,graft,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,graft_plus,graft_plus,2000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,graft_plus,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,dog-bird,8252,0.04,50000,5000,2000,0.4,True,,standardized,random,random,2000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,exact,exact,50.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,exact,hybrid,31,0.62,0.4492753623188406
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,exact,graft,2,0.04,0.02040816326530612
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,exact,graft_plus,35,0.7,0.5384615384615384
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,exact,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,hybrid,hybrid,50.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,hybrid,graft,8,0.16,0.08695652173913043
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,hybrid,graft_plus,44,0.88,0.7857142857142857
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,hybrid,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,graft,graft,50.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,graft,graft_plus,9,0.18,0.0989010989010989
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,graft,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,graft_plus,graft_plus,50.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,graft_plus,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,dog-bird,8730,0.001,50000,5000,50,0.01,True,,standardized,random,random,50.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,exact,exact,100.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,exact,hybrid,73,0.73,0.5748031496062992
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,exact,graft,7,0.07,0.03626943005181347
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,exact,graft_plus,76,0.76,0.6129032258064516
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,exact,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,hybrid,hybrid,100.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft,17,0.17,0.09289617486338798
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft_plus,92,0.92,0.8518518518518519
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,hybrid,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,graft,graft,100.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,graft,graft_plus,18,0.18,0.0989010989010989
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,graft,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,graft_plus,100.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,dog-bird,8730,0.002,50000,5000,100,0.02,True,,standardized,random,random,100.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,exact,exact,250.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,exact,hybrid,174,0.696,0.5337423312883436
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,exact,graft,35,0.14,0.07526881720430108
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,exact,graft_plus,185,0.74,0.5873015873015873
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,exact,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,hybrid,hybrid,250.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,hybrid,graft,66,0.264,0.15207373271889402
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,hybrid,graft_plus,218,0.872,0.7730496453900709
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,hybrid,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,graft,graft,250.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,graft,graft_plus,84,0.336,0.20192307692307693
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,graft,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,graft_plus,graft_plus,250.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,graft_plus,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,dog-bird,8730,0.005,50000,5000,250,0.05,True,,standardized,random,random,250.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,exact,exact,500.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,exact,hybrid,345,0.69,0.5267175572519084
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,exact,graft,116,0.232,0.13122171945701358
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,exact,graft_plus,345,0.69,0.5267175572519084
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,exact,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,hybrid,hybrid,500.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,hybrid,graft,191,0.382,0.2360939431396786
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,hybrid,graft_plus,407,0.814,0.6863406408094435
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,hybrid,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,graft,graft,500.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,graft,graft_plus,261,0.522,0.3531799729364005
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,graft,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,graft_plus,graft_plus,500.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,graft_plus,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,dog-bird,8730,0.01,50000,5000,500,0.1,True,,standardized,random,random,500.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,exact,exact,1000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,exact,hybrid,683,0.683,0.5186028853454822
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,exact,graft,355,0.355,0.21580547112462006
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,exact,graft_plus,680,0.68,0.5151515151515151
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,exact,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,hybrid,1000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,graft,492,0.492,0.32625994694960214
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,graft_plus,785,0.785,0.6460905349794238
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,graft,graft,1000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,graft,graft_plus,675,0.675,0.5094339622641509
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,graft,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,graft_plus,graft_plus,1000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,graft_plus,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,dog-bird,8730,0.02,50000,5000,1000,0.2,True,,standardized,random,random,1000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,exact,exact,2000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,exact,hybrid,1416,0.708,0.5479876160990712
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,exact,graft,1192,0.596,0.42450142450142453
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,exact,graft_plus,1474,0.737,0.5835312747426762
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,exact,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,hybrid,2000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,graft,1288,0.644,0.4749262536873156
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,graft_plus,1526,0.763,0.6168148746968473
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,graft,graft,2000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,graft,graft_plus,1688,0.844,0.7301038062283737
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,graft,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,graft_plus,graft_plus,2000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,graft_plus,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,dog-bird,8730,0.04,50000,5000,2000,0.4,True,,standardized,random,random,2000.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,exact,exact,50.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,exact,hybrid,36,0.72,0.5625
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,exact,graft,4,0.08,0.041666666666666664
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,exact,graft_plus,37,0.74,0.5873015873015873
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,exact,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,hybrid,hybrid,50.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,hybrid,graft,9,0.18,0.0989010989010989
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,hybrid,graft_plus,45,0.9,0.8181818181818182
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,hybrid,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,graft,graft,50.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,graft,graft_plus,9,0.18,0.0989010989010989
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,graft,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,graft_plus,graft_plus,50.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,graft_plus,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,dog-bird,8055,0.001,50000,5000,50,0.01,True,,standardized,random,random,50.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,exact,exact,100.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,exact,hybrid,71,0.71,0.5503875968992248
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,exact,graft,11,0.11,0.0582010582010582
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,exact,graft_plus,70,0.7,0.5384615384615384
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,exact,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,hybrid,hybrid,100.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft,26,0.26,0.14942528735632185
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft_plus,92,0.92,0.8518518518518519
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,hybrid,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,graft,graft,100.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,graft,graft_plus,30,0.3,0.17647058823529413
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,graft,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,graft_plus,100.0,1.0,1.0
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,dog-bird,8055,0.002,50000,5000,100,0.02,True,,standardized,random,random,100.0,1.0,1.0
